SessionId,Phase,Step,Time,LeftSimilarity,RightSimilarity
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.331,1.0000,0.8186
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.442,1.0000,0.8148
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.553,1.0000,0.8138
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.664,1.0000,0.8150
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.775,1.0000,0.8098
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.886,1.0000,0.8071
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,10.997,1.0000,0.8075
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.109,1.0000,0.8060
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.220,1.0000,0.8007
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.331,1.0000,0.8023
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.442,1.0000,0.8027
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.553,1.0000,0.8064
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.664,1.0000,0.8013
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.775,1.0000,0.8043
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.887,1.0000,0.8033
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,11.997,1.0000,0.8023
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,12.109,1.0000,0.8030
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,12.220,1.0000,0.8024
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.250,1.0000,0.9274
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.361,1.0000,0.9254
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.472,1.0000,0.9217
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.583,1.0000,0.9206
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.694,1.0000,0.9086
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.805,1.0000,0.8927
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,3.916,1.0000,0.8824
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.027,1.0000,0.8616
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.138,1.0000,0.8554
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.249,1.0000,0.8349
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.360,1.0000,0.8569
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.471,1.0000,0.8576
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.582,1.0000,0.8545
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.694,1.0000,0.8588
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.805,1.0000,0.8426
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,4.916,1.0000,0.8350
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.027,1.0000,0.8269
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.138,1.0000,0.8152
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.249,1.0000,0.8088
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.360,1.0000,0.8079
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.471,1.0000,0.8060
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.582,1.0000,0.8036
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.694,1.0000,0.8067
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.805,1.0000,0.8015
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,5.916,1.0000,0.7990
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.027,1.0000,0.8009
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.138,1.0000,0.8067
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.249,1.0000,0.8108
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.360,1.0000,0.8089
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.471,1.0000,0.8069
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.582,1.0000,0.8046
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.693,1.0000,0.8034
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.805,1.0000,0.8034
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,6.916,1.0000,0.8012
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.027,1.0000,0.7981
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.138,1.0000,0.7979
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.249,1.0000,0.7968
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.360,1.0000,0.7928
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.471,1.0000,0.7919
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.582,1.0000,0.7855
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,재평가,7.694,1.0000,0.7873
